size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,1,5.836,303.642,4.340,30.730,0.046,344.595
41000,1,5.800,303.637,3.812,31.034,0.002,344.286
41000,1,5.737,304.834,3.816,31.201,0.004,345.592
41000,1,5.772,305.239,3.731,31.158,0.004,345.904
41000,1,5.759,304.696,3.716,31.133,0.003,345.306
41000,1,5.786,303.462,3.794,31.199,0.002,344.244
41000,1,5.765,304.773,3.713,31.208,0.004,345.463
