size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,8,2.646,9.109,3.703,93.262,0.001,108.722
41000,8,2.167,9.088,4.177,95.833,0.001,111.267
41000,8,1.175,9.095,3.503,93.547,0.001,107.321
41000,8,1.081,9.010,3.311,94.865,0.001,108.269
41000,8,1.092,9.071,3.300,93.308,0.001,106.772
41000,8,1.084,9.068,3.303,93.549,0.001,107.006
41000,8,1.083,9.098,3.216,95.089,0.001,108.488
