size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,2,3.933,96.894,3.873,60.686,0.001,165.388
41000,2,3.139,96.591,3.911,67.000,0.001,170.642
41000,2,3.277,96.621,3.979,60.331,0.001,164.208
41000,2,3.109,97.144,4.084,60.303,0.001,164.641
41000,2,3.123,96.799,4.098,60.230,0.001,164.251
41000,2,3.275,96.800,4.104,59.845,0.001,164.026
41000,2,3.139,97.222,4.011,60.071,0.001,164.444
