| Version  | Processes |    ReadFromFile    |       Tarjan       |   communication    |    Aggregation     |      WriteToFile      |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 2.575714285714286  | 245.2028571428571  |         0          |         0          | 0.0014285714285714286 |       247.78       |        1.0         |         1.0         |
| Parallel |     1     | 4.457999999999999  | 247.47628571428572 | 2.202285714285714  | 18.759857142857147 |  0.008714285714285716 | 272.90500000000003 | 0.9079349956944723 |  0.9079349956944723 |
| Parallel |     2     |       2.152        |       79.716       | 2.5171428571428573 | 40.44871428571429  |         0.001         |      124.835       | 1.9848600152200906 |  0.9924300076100453 |
| Parallel |     4     | 1.2012857142857143 | 19.815285714285714 | 2.3294285714285716 | 51.137571428571434 |         0.001         | 74.48471428571429  | 3.3265885809744278 |  0.8316471452436069 |
| Parallel |     8     | 1.034857142857143  | 7.011142857142857  | 2.8194285714285714 | 61.86357142857143  |         0.001         | 72.72999999999999  | 3.4068472432283796 | 0.42585590540354745 |
