size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,0,4.390,246.910,0.000,0.000,0.000,251.300
41000,0,3.100,245.980,0.000,0.000,0.000,249.080
41000,0,2.810,245.930,0.000,0.000,0.000,248.740
41000,0,1.950,244.640,0.000,0.000,0.000,246.590
41000,0,1.920,244.870,0.000,0.000,0.000,246.790
41000,0,1.920,241.580,0.000,0.000,0.000,243.500
41000,0,1.940,246.510,0.000,0.000,0.010,248.460
