size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,8,2.260,7.005,3.025,62.998,0.001,75.289
41000,8,1.782,7.010,3.294,63.015,0.001,75.103
41000,8,0.696,7.022,2.745,61.568,0.001,72.032
41000,8,0.637,7.046,2.708,61.675,0.001,72.067
41000,8,0.621,6.985,2.697,61.145,0.001,71.449
41000,8,0.623,7.019,2.691,61.242,0.001,71.576
41000,8,0.625,6.991,2.576,61.402,0.001,71.594
