size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,1,5.928,346.605,4.385,27.896,0.010,384.823
48000,1,5.856,345.263,5.039,27.154,0.050,383.362
48000,1,5.895,345.629,4.769,27.268,0.003,383.564
48000,1,5.872,346.684,4.988,28.098,0.011,385.652
48000,1,5.872,345.865,5.449,27.841,0.049,385.076
48000,1,5.848,346.353,4.742,29.613,0.048,386.603
48000,1,5.922,346.852,5.098,27.062,0.005,384.939
