size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,2,3.683,111.244,5.075,55.189,0.047,175.239
48000,2,3.734,114.141,5.078,54.739,0.047,177.740
48000,2,3.714,111.619,5.019,54.855,0.047,175.254
48000,2,3.724,111.369,5.150,54.688,0.047,174.978
48000,2,3.726,111.328,5.081,54.743,0.047,174.925
48000,2,3.728,111.418,5.062,54.679,0.047,174.935
48000,2,3.706,111.522,5.056,54.919,0.010,175.213
