size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,1,7.789,425.121,6.646,43.414,0.010,482.980
48000,1,7.720,424.169,6.868,43.533,0.048,482.338
48000,1,7.713,424.321,6.874,43.629,0.049,482.586
48000,1,7.726,424.681,6.844,44.064,0.050,483.366
48000,1,7.741,423.841,7.459,43.662,0.049,482.752
48000,1,7.699,424.177,7.072,43.287,0.050,482.285
48000,1,7.709,424.854,7.319,43.767,0.049,483.698
