size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,4,3.916,36.125,5.780,105.600,0.010,151.431
48000,4,3.901,35.909,5.964,103.001,0.002,148.777
48000,4,3.904,36.030,5.808,103.386,0.002,149.129
48000,4,3.910,35.885,5.949,104.161,0.047,149.952
48000,4,3.882,36.091,5.833,103.305,0.047,149.157
48000,4,3.886,35.752,5.848,104.049,0.047,149.582
48000,4,3.894,35.887,5.833,104.586,0.047,150.246
