size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,2,5.234,134.905,7.053,79.857,0.002,227.051
48000,2,5.454,134.871,7.053,81.404,0.047,228.828
48000,2,5.429,135.005,7.073,80.459,0.047,228.013
48000,2,5.388,135.005,7.072,80.688,0.047,228.200
48000,2,5.428,134.670,7.014,80.428,0.009,227.550
48000,2,5.436,135.039,7.077,80.391,0.047,227.990
48000,2,5.429,135.145,7.137,80.339,0.047,228.097
