size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,2,1.814,45.004,1.381,24.268,0.001,72.467
32000,2,1.042,44.916,1.384,24.280,0.001,71.622
32000,2,0.992,44.767,1.383,24.273,0.001,71.417
32000,2,0.987,44.954,1.382,24.347,0.001,71.671
32000,2,0.991,44.775,1.380,24.405,0.001,71.552
32000,2,0.980,44.822,1.382,24.248,0.001,71.433
32000,2,0.983,44.853,1.386,24.257,0.001,71.480
