size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,4,1.425,11.028,1.296,31.474,0.001,45.224
32000,4,0.790,11.076,1.262,32.128,0.001,45.257
32000,4,0.657,11.196,1.204,31.464,0.001,44.522
32000,4,0.464,11.098,1.213,31.234,0.001,44.010
32000,4,0.504,11.093,1.213,31.398,0.001,44.208
32000,4,0.466,11.071,1.201,31.021,0.001,43.759
32000,4,0.467,11.137,1.214,31.007,0.001,43.825
