size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,8,1.387,3.982,1.808,37.876,0.001,45.053
32000,8,0.749,4.006,1.674,37.819,0.001,44.248
32000,8,0.507,4.031,1.596,37.785,0.001,43.920
32000,8,0.411,4.031,1.580,37.842,0.001,43.865
32000,8,0.410,4.001,1.513,37.956,0.001,43.881
32000,8,0.410,4.008,1.513,38.017,0.001,43.950
32000,8,0.409,4.013,1.587,37.795,0.001,43.804
