size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,1,2.818,139.044,1.290,10.822,0.001,153.974
32000,1,2.806,139.597,1.241,10.560,0.001,154.205
32000,1,1.296,139.997,1.235,10.364,0.001,152.892
32000,1,1.302,139.319,1.239,10.416,0.001,152.278
32000,1,1.292,140.368,1.246,10.476,0.001,153.383
32000,1,1.292,140.108,1.247,10.367,0.001,153.014
32000,1,1.298,140.009,1.238,10.424,0.001,152.970
