size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,4,1.691,14.936,1.725,47.698,0.001,66.051
32000,4,0.995,14.997,1.746,48.709,0.001,66.448
32000,4,0.948,14.805,1.630,48.410,0.001,65.794
32000,4,0.765,14.964,1.620,47.535,0.001,64.885
32000,4,0.742,14.917,1.635,47.406,0.001,64.701
32000,4,0.738,14.824,1.628,47.350,0.001,64.541
32000,4,0.757,14.911,1.625,48.487,0.001,65.781
