size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,1,2.032,175.859,2.552,18.248,0.008,198.699
32000,1,3.444,181.218,2.256,18.223,0.001,205.141
32000,1,2.043,175.954,2.296,18.141,0.001,198.435
32000,1,2.044,176.461,2.270,18.033,0.001,198.809
32000,1,2.035,176.448,2.288,18.071,0.001,198.843
32000,1,2.044,175.872,2.289,18.014,0.001,198.220
32000,1,2.040,176.217,2.295,18.057,0.001,198.610
