size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,8,1.384,3.874,1.910,38.662,0.001,45.830
32000,8,0.744,3.921,1.875,38.873,0.001,45.414
32000,8,0.503,3.915,1.731,38.639,0.001,44.788
32000,8,0.398,3.921,1.581,38.587,0.001,44.488
32000,8,0.397,3.887,1.702,38.721,0.001,44.707
32000,8,0.398,3.920,1.705,38.814,0.001,44.838
32000,8,0.394,3.950,1.668,38.737,0.001,44.751
