size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,1,2.785,139.029,1.551,11.015,0.001,154.382
32000,1,2.791,139.033,1.482,10.997,0.001,154.303
32000,1,1.262,139.107,1.484,10.926,0.001,152.780
32000,1,1.249,139.417,1.467,10.930,0.001,153.065
32000,1,1.246,138.776,1.477,11.011,0.001,152.512
32000,1,1.248,139.421,1.481,10.921,0.001,153.073
32000,1,1.247,139.646,1.487,10.930,0.001,153.310
