| Version  | Processes |    ReadFromFile    |       Tarjan       |   communication    |    Aggregation     | WriteToFile |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 1.4985714285714284 | 139.6757142857143  |         0          |         0          |     0.0     | 141.17428571428573 |        1.0         |         1.0         |
| Parallel |     1     | 1.689714285714286  | 139.20414285714287 | 1.489857142857143  | 10.961428571428574 |    0.001    | 153.34642857142856 | 0.9206232386985586 |  0.9206232386985586 |
| Parallel |     2     |       1.055        | 44.89371428571428  |       1.581        | 25.198857142857143 |    0.001    | 72.72957142857143  | 1.9410850764181204 |  0.9705425382090602 |
| Parallel |     4     | 0.6554285714285715 | 11.054714285714285 | 1.3155714285714286 | 32.65571428571428  |    0.001    | 45.68242857142857  |  3.09034108144113  |  0.7725852703602825 |
| Parallel |     8     | 0.6025714285714285 | 3.912571428571429  | 1.7388571428571427 |       38.719       |    0.001    | 44.97371428571428  | 3.139039947143729  | 0.39237999339296614 |
