size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,4,0.826,5.471,0.742,18.596,0.001,25.636
24000,4,0.265,5.501,0.738,18.458,0.001,24.963
24000,4,0.238,5.464,0.731,18.761,0.001,25.195
24000,4,0.236,5.513,0.751,18.621,0.001,25.121
24000,4,0.297,5.516,0.740,18.541,0.001,25.095
24000,4,0.289,5.465,0.745,18.524,0.001,25.024
24000,4,0.244,5.519,0.738,18.752,0.001,25.254
