size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,8,0.790,1.907,0.938,21.397,0.001,25.032
24000,8,0.220,1.954,0.893,21.438,0.001,24.506
24000,8,0.216,1.965,0.958,21.511,0.001,24.650
24000,8,0.214,1.960,0.939,21.583,0.001,24.697
24000,8,0.212,1.940,0.955,21.481,0.001,24.589
24000,8,0.212,1.952,0.955,21.487,0.001,24.606
24000,8,0.212,1.940,0.918,21.459,0.001,24.529
