size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
32000,2,1.666,45.980,1.423,24.017,0.001,73.087
32000,2,0.873,45.922,1.432,24.143,0.001,72.370
32000,2,0.815,45.984,1.427,24.106,0.001,72.333
32000,2,0.807,45.945,1.421,24.111,0.001,72.285
32000,2,0.805,45.793,1.419,24.170,0.001,72.187
32000,2,0.811,45.766,1.429,24.168,0.001,72.175
32000,2,0.818,46.282,1.422,24.163,0.001,72.686
