size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,0,1.450,69.370,0.000,0.000,0.000,70.820
24000,0,0.700,68.490,0.000,0.000,0.010,69.200
24000,0,0.660,69.150,0.000,0.000,0.000,69.810
24000,0,0.650,68.360,0.000,0.000,0.010,69.020
24000,0,0.650,69.210,0.000,0.000,0.010,69.870
24000,0,0.650,68.530,0.000,0.000,0.000,69.180
24000,0,0.660,68.160,0.000,0.000,0.000,68.820
