size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,4,0.784,5.596,0.699,17.917,0.001,24.996
24000,4,0.302,5.678,0.705,17.686,0.001,24.372
24000,4,0.229,5.634,0.697,17.781,0.001,24.341
24000,4,0.220,5.624,0.698,17.735,0.001,24.277
24000,4,0.225,5.624,0.699,17.682,0.001,24.231
24000,4,0.226,5.606,0.704,17.608,0.001,24.144
24000,4,0.221,5.653,0.702,17.663,0.001,24.240
