size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,1,1.498,69.783,0.729,5.786,0.001,77.797
24000,1,0.650,69.995,0.729,5.830,0.001,77.205
24000,1,0.615,69.848,0.736,5.771,0.001,76.970
24000,1,0.612,69.848,0.732,5.786,0.001,76.978
24000,1,0.609,69.723,0.728,5.777,0.001,76.838
24000,1,0.614,69.801,0.737,5.861,0.001,77.012
24000,1,0.612,69.858,0.728,5.987,0.001,77.185
