size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,0,6.270,341.550,0.000,0.000,0.000,347.820
48000,0,3.820,341.640,0.000,0.000,0.000,345.460
48000,0,4.310,334.190,0.000,0.000,0.000,338.500
48000,0,2.790,339.040,0.000,0.000,0.000,341.830
48000,0,2.780,335.400,0.000,0.000,0.000,338.180
48000,0,2.810,340.840,0.000,0.000,0.010,343.660
48000,0,2.800,335.070,0.000,0.000,0.010,337.880
