size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,2,4.024,108.101,4.892,54.868,0.047,171.932
48000,2,4.099,108.360,4.937,54.846,0.010,172.251
48000,2,4.131,108.383,4.972,54.778,0.047,172.311
48000,2,4.123,108.308,4.933,54.671,0.047,172.081
48000,2,4.134,108.324,4.970,55.102,0.047,172.577
48000,2,4.106,108.084,4.992,54.899,0.047,172.127
48000,2,4.109,108.437,4.914,55.074,0.047,172.580
