| Version  | Processes |    ReadFromFile   |       Tarjan       |   communication   |    Aggregation     |     WriteToFile      |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 3.654285714285714 | 338.2471428571429  |         0         |         0          | 0.002857142857142857 | 341.9042857142857  |        1.0         |         1.0         |
| Parallel |     1     | 6.233142857142858 | 338.2557142857143  | 4.768571428571429 | 27.203571428571426 | 0.01942857142857143  | 376.4807142857142  | 0.9081588318885622 |  0.9081588318885622 |
| Parallel |     2     | 4.103714285714287 | 108.2852857142857  | 4.944285714285714 | 54.89114285714286  | 0.04171428571428571  | 172.2655714285714  | 1.984751119326555  |  0.9923755596632775 |
| Parallel |     4     | 3.259714285714286 | 27.320285714285713 | 4.972714285714285 | 68.95085714285715  | 0.041428571428571426 | 104.54514285714286 | 3.2703985701323828 |  0.8175996425330957 |
| Parallel |     8     | 3.141142857142857 |       9.725        | 6.353285714285714 | 82.40785714285714  | 0.03642857142857143  | 101.66371428571429 | 3.363090637760909  | 0.42038632972011364 |
