size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,8,0.794,1.965,0.887,20.461,0.001,24.108
24000,8,0.223,2.002,0.906,20.667,0.001,23.798
24000,8,0.221,2.009,0.848,20.515,0.001,23.595
24000,8,0.218,2.026,0.891,20.451,0.001,23.586
24000,8,0.217,2.007,0.905,20.437,0.001,23.567
24000,8,0.218,2.028,0.847,20.487,0.001,23.581
24000,8,0.219,2.017,0.885,20.464,0.001,23.585
