size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,4,0.817,5.539,0.693,17.611,0.001,24.661
24000,4,0.327,5.565,0.690,17.700,0.001,24.283
24000,4,0.247,5.556,0.687,17.487,0.001,23.978
24000,4,0.252,5.521,0.690,17.300,0.001,23.764
24000,4,0.253,5.553,0.689,17.389,0.001,23.885
24000,4,0.253,5.536,0.690,17.774,0.001,24.253
24000,4,0.251,5.549,0.685,17.560,0.001,24.046
