size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,0,1.490,67.590,0.000,0.000,0.000,69.080
24000,0,0.750,68.840,0.000,0.000,0.000,69.590
24000,0,0.710,67.730,0.000,0.000,0.000,68.440
24000,0,0.710,68.210,0.000,0.000,0.000,68.920
24000,0,0.710,68.480,0.000,0.000,0.000,69.190
24000,0,0.700,67.820,0.000,0.000,0.000,68.520
24000,0,0.710,68.750,0.000,0.000,0.010,69.470
