size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,2,1.027,22.568,0.767,13.918,0.001,38.281
24000,2,0.564,22.657,0.770,13.880,0.001,37.871
24000,2,0.562,22.640,0.763,13.842,0.046,37.854
24000,2,0.532,22.652,0.774,13.858,0.001,37.817
24000,2,0.536,22.643,0.776,13.931,0.001,37.887
24000,2,0.531,22.578,0.760,13.852,0.001,37.721
24000,2,0.539,22.745,0.758,13.833,0.001,37.876
