size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,0,4.540,246.180,0.000,0.000,0.000,250.720
41000,0,3.050,246.650,0.000,0.000,0.010,249.710
41000,0,3.090,247.750,0.000,0.000,0.000,250.840
41000,0,2.130,243.330,0.000,0.000,0.000,245.460
41000,0,2.120,243.200,0.000,0.000,0.010,245.330
41000,0,2.150,247.970,0.000,0.000,0.010,250.130
41000,0,2.120,243.650,0.000,0.000,0.000,245.770
