size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,2,2.885,78.044,2.633,42.268,0.001,125.831
41000,2,2.067,78.047,2.642,42.192,0.001,124.949
41000,2,2.226,77.638,2.734,42.397,0.001,124.996
41000,2,2.055,77.844,2.825,42.593,0.001,125.318
41000,2,2.064,78.085,2.836,42.524,0.001,125.510
41000,2,2.203,77.858,2.886,42.367,0.001,125.315
41000,2,2.018,77.637,2.860,42.620,0.001,125.136
