size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,0,1.950,83.910,0.000,0.000,0.050,85.910
24000,0,1.210,87.420,0.000,0.000,0.000,88.630
24000,0,1.190,85.900,0.000,0.000,0.000,87.090
24000,0,1.180,85.290,0.000,0.000,0.000,86.470
24000,0,1.180,85.080,0.000,0.000,0.000,86.260
24000,0,1.180,85.450,0.000,0.000,0.010,86.640
24000,0,1.190,85.810,0.000,0.000,0.000,87.000
