size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
24000,8,0.531,2.766,1.078,32.138,0.008,36.520
24000,8,0.317,2.802,1.103,32.186,0.001,36.408
24000,8,0.319,2.766,1.118,31.978,0.001,36.182
24000,8,0.321,2.755,1.142,32.083,0.001,36.302
24000,8,0.319,2.767,1.104,32.048,0.001,36.238
24000,8,0.319,2.755,1.130,32.272,0.001,36.476
24000,8,0.318,2.775,1.127,32.085,0.001,36.306
