size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,2,3.912,108.527,5.528,57.388,0.047,175.402
48000,2,3.983,108.555,5.366,57.249,0.047,175.200
48000,2,3.995,108.689,5.447,57.278,0.047,175.456
48000,2,3.984,108.921,5.377,57.194,0.047,175.524
48000,2,3.978,108.885,5.390,57.170,0.047,175.470
48000,2,3.979,108.401,5.465,57.435,0.047,175.327
48000,2,3.987,108.930,5.412,57.222,0.009,175.559
