size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,8,3.104,9.481,6.409,86.041,0.047,105.083
48000,8,3.124,9.509,6.424,86.535,0.047,105.639
48000,8,3.101,9.557,6.554,85.194,0.047,104.453
48000,8,3.119,9.500,6.671,85.287,0.047,104.625
48000,8,3.112,9.521,6.416,85.605,0.047,104.702
48000,8,3.118,9.605,6.750,84.973,0.010,104.456
48000,8,3.123,9.806,6.245,86.766,0.047,105.987
