| Version  | Processes |    ReadFromFile    |       Tarjan       |   communication    |    Aggregation     |     WriteToFile     |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     | 3.7842857142857143 | 343.9500000000001  |         0          |         0          |         0.0         | 347.73428571428576 |        1.0         |         1.0         |
| Parallel |     1     | 6.154428571428572  | 339.8968571428572  | 5.2587142857142855 | 28.240571428571428 | 0.01257142857142857 | 379.56357142857144 | 0.9161424116795794 |  0.9161424116795794 |
| Parallel |     2     | 3.9739999999999998 | 108.70114285714284 | 5.426428571428571  | 57.27657142857142  | 0.04157142857142857 | 175.41971428571426 | 1.9822987805573251 |  0.9911493902786626 |
| Parallel |     4     | 3.2202857142857146 | 27.227142857142855 | 5.1165714285714285 | 72.33242857142857  | 0.03071428571428571 | 107.92714285714285 | 3.221935432633126  |  0.8054838581582815 |
| Parallel |     8     | 3.1144285714285718 | 9.568428571428571  | 6.495571428571429  | 85.77157142857142  | 0.04171428571428571 | 104.99214285714285 | 3.3120029389954357 | 0.41400036737442947 |
