size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
48000,1,6.288,341.409,4.845,28.647,0.002,381.192
48000,1,6.134,339.952,5.217,27.894,0.011,379.209
48000,1,6.136,340.033,5.290,28.207,0.010,379.676
48000,1,6.140,339.125,5.861,28.180,0.003,379.309
48000,1,6.138,339.824,5.183,28.150,0.049,379.344
48000,1,6.105,338.974,5.125,28.715,0.010,378.929
48000,1,6.140,339.961,5.290,27.891,0.003,379.286
