size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,4,2.392,19.560,2.174,50.860,0.001,74.987
41000,4,1.812,19.576,2.629,50.893,0.001,74.909
41000,4,0.982,19.589,2.251,50.705,0.001,73.527
41000,4,0.979,19.614,2.261,50.373,0.001,73.228
41000,4,1.034,19.597,2.236,50.697,0.001,73.566
41000,4,0.994,19.603,2.291,50.621,0.001,73.511
41000,4,1.010,19.560,2.292,50.942,0.001,73.805
