size_graph,NP,read_time,tarjan_time,communication_time,aggregation_time,write_time,global_time
41000,8,2.295,6.944,2.835,59.558,0.001,71.634
41000,8,1.848,6.895,3.208,61.893,0.001,73.845
41000,8,0.782,6.904,2.873,59.561,0.001,70.121
41000,8,0.704,7.002,2.612,59.814,0.001,70.133
41000,8,0.699,6.920,2.738,60.053,0.001,70.411
41000,8,0.701,6.924,2.679,60.222,0.001,70.527
41000,8,0.700,6.931,2.596,61.896,0.001,72.125
